timestamp,coin,price
2026-03-25T00:25:01.623Z,BTC,70621.99000000
2026-03-25T00:25:01.623Z,BTC,70622.00000000
2026-03-25T00:25:01.623Z,BTC,70622.90000000
2026-03-25T00:25:01.623Z,BTC,70622.94000000
2026-03-25T00:25:01.623Z,BTC,70623.00000000
2026-03-25T00:25:01.623Z,BTC,70623.14000000
2026-03-25T00:25:01.623Z,BTC,70623.19000000
2026-03-25T00:25:01.624Z,BTC,70624.00000000
2026-03-25T00:25:01.624Z,BTC,70624.44000000
2026-03-25T00:25:01.624Z,BTC,70624.71000000
2026-03-25T00:25:01.624Z,BTC,70624.72000000
2026-03-25T00:25:01.624Z,BTC,70624.98000000
2026-03-25T00:25:01.624Z,BTC,70625.64000000
2026-03-25T00:25:02.189Z,ETH,2154.88000000
2026-03-25T00:25:03.048Z,ETH,2154.89000000
2026-03-25T00:25:03.049Z,ETH,2154.90000000
2026-03-25T00:25:03.049Z,ETH,2154.91000000
2026-03-25T00:25:03.049Z,ETH,2154.92000000
2026-03-25T00:25:03.049Z,ETH,2154.96000000
2026-03-25T00:25:03.349Z,ETH,2154.95000000
2026-03-25T00:25:03.416Z,ETH,2154.96000000
2026-03-25T00:25:03.417Z,ETH,2154.97000000
2026-03-25T00:25:03.418Z,ETH,2154.98000000
2026-03-25T00:25:03.418Z,ETH,2154.99000000
2026-03-25T00:25:03.419Z,ETH,2155.00000000
2026-03-25T00:25:04.191Z,BTC,70625.65000000
2026-03-25T00:25:04.286Z,BTC,70625.64000000
2026-03-25T00:25:04.675Z,BTC,70625.65000000
2026-03-25T00:25:04.710Z,BTC,70625.64000000
2026-03-25T00:25:09.400Z,BTC,70625.65000000
2026-03-25T00:25:09.616Z,BTC,70625.64000000
2026-03-25T00:25:09.648Z,ETH,2155.01000000
2026-03-25T00:25:09.650Z,ETH,2155.02000000
2026-03-25T00:25:09.650Z,ETH,2155.05000000
2026-03-25T00:25:10.611Z,BTC,70625.65000000
2026-03-25T00:25:12.054Z,BTC,70625.64000000
2026-03-25T00:25:12.208Z,BTC,70625.65000000
2026-03-25T00:25:12.213Z,BTC,70625.66000000
2026-03-25T00:25:12.214Z,BTC,70626.00000000
2026-03-25T00:25:12.215Z,BTC,70626.50000000
2026-03-25T00:25:12.215Z,BTC,70626.72000000
2026-03-25T00:25:12.215Z,BTC,70626.76000000
2026-03-25T00:25:12.215Z,BTC,70627.00000000
2026-03-25T00:25:12.215Z,BTC,70627.19000000
2026-03-25T00:25:12.215Z,BTC,70627.20000000
2026-03-25T00:25:12.215Z,BTC,70627.32000000
2026-03-25T00:25:12.215Z,BTC,70628.00000000
2026-03-25T00:25:12.216Z,BTC,70628.24000000
2026-03-25T00:25:12.216Z,BTC,70628.32000000
2026-03-25T00:25:12.216Z,BTC,70629.03000000
2026-03-25T00:25:12.216Z,BTC,70629.72000000
2026-03-25T00:25:12.216Z,BTC,70629.87000000
2026-03-25T00:25:12.216Z,BTC,70629.88000000
2026-03-25T00:25:12.216Z,BTC,70629.89000000
2026-03-25T00:25:13.091Z,ETH,2155.06000000
2026-03-25T00:25:13.408Z,BTC,70629.88000000
2026-03-25T00:25:16.099Z,ETH,2155.07000000
2026-03-25T00:25:17.022Z,BTC,70629.89000000
2026-03-25T00:25:19.635Z,BTC,70629.88000000
2026-03-25T00:25:26.574Z,BTC,70629.89000000
2026-03-25T00:25:27.122Z,BTC,70629.88000000
2026-03-25T00:25:27.509Z,BTC,70629.89000000
2026-03-25T00:25:28.879Z,BTC,70629.88000000
2026-03-25T00:25:29.025Z,BTC,70629.89000000
2026-03-25T00:25:30.504Z,BTC,70629.88000000
2026-03-25T00:25:31.158Z,BTC,70629.89000000
2026-03-25T00:25:31.163Z,ETH,2155.08000000
2026-03-25T00:25:33.461Z,BTC,70629.88000000
2026-03-25T00:25:34.200Z,BTC,70629.89000000
2026-03-25T00:25:35.937Z,BTC,70629.88000000
2026-03-25T00:25:36.152Z,ETH,2155.07000000
2026-03-25T00:25:36.757Z,BTC,70629.89000000
2026-03-25T00:25:37.772Z,BTC,70629.90000000
2026-03-25T00:25:37.773Z,BTC,70629.99000000
2026-03-25T00:25:37.773Z,BTC,70630.00000000
2026-03-25T00:25:37.773Z,BTC,70630.27000000
2026-03-25T00:25:37.773Z,BTC,70630.72000000
2026-03-25T00:25:37.773Z,BTC,70630.98000000
2026-03-25T00:25:37.773Z,BTC,70631.37000000
2026-03-25T00:25:37.774Z,BTC,70631.38000000
2026-03-25T00:25:38.130Z,BTC,70631.37000000
2026-03-25T00:25:39.099Z,BTC,70631.38000000
2026-03-25T00:25:39.476Z,BTC,70631.37000000
2026-03-25T00:25:39.655Z,BTC,70631.38000000
2026-03-25T00:25:39.905Z,ETH,2155.08000000
2026-03-25T00:25:40.298Z,BTC,70631.37000000
2026-03-25T00:25:40.625Z,BTC,70631.38000000
2026-03-25T00:25:43.322Z,ETH,2155.09000000
2026-03-25T00:25:43.323Z,ETH,2155.10000000
2026-03-25T00:25:43.323Z,ETH,2155.11000000
2026-03-25T00:25:43.323Z,ETH,2155.12000000
2026-03-25T00:25:43.324Z,ETH,2155.13000000
2026-03-25T00:25:43.325Z,ETH,2155.14000000
2026-03-25T00:25:43.325Z,ETH,2155.15000000
2026-03-25T00:25:43.325Z,ETH,2155.16000000
2026-03-25T00:25:43.326Z,ETH,2155.18000000
2026-03-25T00:25:43.326Z,ETH,2155.19000000
2026-03-25T00:25:43.326Z,ETH,2155.20000000
2026-03-25T00:25:43.326Z,ETH,2155.21000000
2026-03-25T00:25:43.327Z,ETH,2155.22000000
2026-03-25T00:25:43.327Z,ETH,2155.23000000
2026-03-25T00:25:43.327Z,ETH,2155.25000000
2026-03-25T00:25:43.328Z,ETH,2155.26000000
2026-03-25T00:25:43.330Z,ETH,2155.27000000
2026-03-25T00:25:43.330Z,ETH,2155.28000000
2026-03-25T00:25:43.331Z,ETH,2155.29000000
2026-03-25T00:25:43.331Z,ETH,2155.30000000
2026-03-25T00:25:43.332Z,ETH,2155.32000000
2026-03-25T00:25:43.332Z,ETH,2155.33000000
2026-03-25T00:25:43.332Z,ETH,2155.34000000
2026-03-25T00:25:43.333Z,ETH,2155.35000000
2026-03-25T00:25:43.926Z,BTC,70631.37000000
2026-03-25T00:25:44.152Z,ETH,2155.34000000
2026-03-25T00:25:44.377Z,BTC,70631.38000000
2026-03-25T00:25:44.414Z,BTC,70631.37000000
2026-03-25T00:25:45.401Z,BTC,70631.38000000
2026-03-25T00:25:45.965Z,BTC,70631.37000000
2026-03-25T00:25:46.119Z,ETH,2155.33000000
2026-03-25T00:25:46.172Z,ETH,2155.32000000
2026-03-25T00:25:46.173Z,ETH,2155.31000000
2026-03-25T00:25:46.174Z,ETH,2155.30000000
2026-03-25T00:25:46.175Z,ETH,2155.29000000
2026-03-25T00:25:46.175Z,ETH,2155.28000000
2026-03-25T00:25:46.176Z,ETH,2155.27000000
2026-03-25T00:25:46.176Z,ETH,2155.26000000
2026-03-25T00:25:46.177Z,ETH,2155.25000000
2026-03-25T00:25:46.178Z,ETH,2155.24000000
2026-03-25T00:25:46.178Z,ETH,2155.22000000
2026-03-25T00:25:46.179Z,ETH,2155.21000000
2026-03-25T00:25:46.179Z,ETH,2155.20000000
2026-03-25T00:25:46.179Z,ETH,2155.18000000
2026-03-25T00:25:46.179Z,ETH,2155.17000000
2026-03-25T00:25:46.581Z,BTC,70631.38000000
2026-03-25T00:25:48.130Z,ETH,2155.16000000
2026-03-25T00:25:48.131Z,ETH,2155.15000000
2026-03-25T00:25:48.658Z,BTC,70631.37000000
2026-03-25T00:25:48.773Z,BTC,70631.38000000
2026-03-25T00:25:48.898Z,BTC,70631.37000000
2026-03-25T00:25:49.698Z,ETH,2155.14000000
2026-03-25T00:25:49.702Z,ETH,2155.13000000
2026-03-25T00:25:49.703Z,ETH,2155.11000000
2026-03-25T00:25:49.703Z,ETH,2155.10000000
2026-03-25T00:25:49.704Z,ETH,2155.08000000
2026-03-25T00:25:49.704Z,ETH,2155.07000000
2026-03-25T00:25:49.705Z,ETH,2155.06000000
2026-03-25T00:25:49.706Z,ETH,2155.05000000
2026-03-25T00:25:49.706Z,ETH,2155.04000000
2026-03-25T00:25:49.707Z,ETH,2155.03000000
2026-03-25T00:25:49.707Z,ETH,2155.02000000
2026-03-25T00:25:49.707Z,ETH,2155.01000000
2026-03-25T00:25:49.708Z,ETH,2155.00000000
2026-03-25T00:25:49.709Z,ETH,2154.97000000
2026-03-25T00:25:49.709Z,ETH,2154.96000000
2026-03-25T00:25:49.848Z,BTC,70631.38000000
2026-03-25T00:25:53.343Z,BTC,70631.37000000
2026-03-25T00:25:54.177Z,BTC,70631.38000000
2026-03-25T00:25:55.519Z,BTC,70631.37000000
2026-03-25T00:25:56.162Z,BTC,70631.38000000
2026-03-25T00:25:56.394Z,ETH,2154.97000000
2026-03-25T00:25:56.398Z,ETH,2154.98000000
2026-03-25T00:25:56.399Z,ETH,2155.00000000
2026-03-25T00:25:56.399Z,ETH,2155.01000000
2026-03-25T00:25:56.400Z,ETH,2155.02000000
2026-03-25T00:25:56.405Z,ETH,2155.04000000
2026-03-25T00:25:56.423Z,BTC,70631.39000000
2026-03-25T00:25:56.433Z,BTC,70631.77000000
2026-03-25T00:25:56.433Z,BTC,70632.00000000
2026-03-25T00:25:56.696Z,ETH,2155.03000000
2026-03-25T00:25:56.786Z,ETH,2155.04000000
2026-03-25T00:25:56.786Z,ETH,2155.05000000
2026-03-25T00:25:57.285Z,BTC,70632.01000000
2026-03-25T00:25:57.285Z,BTC,70632.13000000
2026-03-25T00:25:57.286Z,BTC,70632.22000000
2026-03-25T00:25:57.286Z,BTC,70632.30000000
2026-03-25T00:25:57.286Z,BTC,70632.38000000
2026-03-25T00:25:57.286Z,BTC,70632.39000000
2026-03-25T00:25:57.286Z,BTC,70632.40000000
2026-03-25T00:25:57.286Z,BTC,70632.83000000
2026-03-25T00:25:57.286Z,BTC,70632.86000000
2026-03-25T00:25:57.286Z,BTC,70633.12000000
2026-03-25T00:25:57.286Z,BTC,70633.13000000
2026-03-25T00:25:57.286Z,BTC,70633.64000000
2026-03-25T00:25:57.286Z,BTC,70633.78000000
2026-03-25T00:25:57.286Z,BTC,70634.00000000
2026-03-25T00:25:57.286Z,BTC,70634.13000000
2026-03-25T00:25:57.286Z,BTC,70634.15000000
2026-03-25T00:25:57.286Z,BTC,70634.16000000
2026-03-25T00:25:57.481Z,ETH,2155.10000000
2026-03-25T00:25:57.926Z,ETH,2155.11000000
2026-03-25T00:25:57.927Z,ETH,2155.12000000
2026-03-25T00:25:57.927Z,ETH,2155.14000000
2026-03-25T00:25:57.927Z,ETH,2155.15000000
2026-03-25T00:25:57.928Z,ETH,2155.16000000
2026-03-25T00:25:57.928Z,ETH,2155.17000000
2026-03-25T00:25:57.929Z,ETH,2155.19000000
2026-03-25T00:25:57.929Z,ETH,2155.20000000
2026-03-25T00:25:57.930Z,ETH,2155.21000000
2026-03-25T00:25:57.930Z,ETH,2155.22000000
2026-03-25T00:26:00.144Z,BTC,70634.15000000
2026-03-25T00:26:00.826Z,ETH,2155.21000000
2026-03-25T00:26:01.236Z,BTC,70634.16000000
2026-03-25T00:26:01.261Z,BTC,70634.15000000
2026-03-25T00:26:03.100Z,BTC,70634.16000000
2026-03-25T00:26:03.102Z,BTC,70634.17000000
2026-03-25T00:26:03.103Z,BTC,70635.30000000
2026-03-25T00:26:03.103Z,BTC,70635.46000000
2026-03-25T00:26:03.103Z,BTC,70635.47000000
2026-03-25T00:26:03.103Z,BTC,70635.48000000
2026-03-25T00:26:03.143Z,BTC,70635.75000000
2026-03-25T00:26:03.146Z,BTC,70635.76000000
2026-03-25T00:26:03.146Z,BTC,70635.87000000
2026-03-25T00:26:03.147Z,BTC,70636.00000000
2026-03-25T00:26:03.147Z,BTC,70636.05000000
2026-03-25T00:26:03.147Z,BTC,70636.30000000
2026-03-25T00:26:03.147Z,BTC,70636.33000000
2026-03-25T00:26:03.147Z,BTC,70635.87000000
2026-03-25T00:26:03.148Z,BTC,70636.54000000
2026-03-25T00:26:03.149Z,BTC,70636.55000000
2026-03-25T00:26:03.149Z,BTC,70636.56000000
2026-03-25T00:26:03.149Z,BTC,70637.09000000
2026-03-25T00:26:03.149Z,BTC,70638.00000000
2026-03-25T00:26:03.150Z,BTC,70638.16000000
2026-03-25T00:26:03.150Z,BTC,70638.83000000
2026-03-25T00:26:03.151Z,BTC,70638.96000000
2026-03-25T00:26:03.151Z,BTC,70639.05000000
2026-03-25T00:26:03.151Z,BTC,70639.06000000
2026-03-25T00:26:03.151Z,BTC,70639.07000000
2026-03-25T00:26:03.372Z,BTC,70639.47000000
2026-03-25T00:26:03.374Z,BTC,70639.48000000
2026-03-25T00:26:03.375Z,BTC,70639.75000000
2026-03-25T00:26:03.375Z,BTC,70639.76000000
2026-03-25T00:26:03.375Z,BTC,70640.00000000
2026-03-25T00:26:03.375Z,BTC,70640.17000000
2026-03-25T00:26:03.426Z,BTC,70640.49000000
2026-03-25T00:26:03.428Z,BTC,70640.50000000
2026-03-25T00:26:03.429Z,BTC,70640.60000000
2026-03-25T00:26:03.429Z,BTC,70640.75000000
2026-03-25T00:26:03.429Z,BTC,70641.62000000
2026-03-25T00:26:03.429Z,BTC,70641.97000000
2026-03-25T00:26:03.429Z,BTC,70641.98000000
2026-03-25T00:26:03.469Z,BTC,70642.00000000
2026-03-25T00:26:03.471Z,BTC,70642.01000000
2026-03-25T00:26:03.472Z,BTC,70642.02000000
2026-03-25T00:26:03.473Z,BTC,70642.36000000
2026-03-25T00:26:03.473Z,BTC,70642.88000000
2026-03-25T00:26:03.473Z,BTC,70643.04000000
2026-03-25T00:26:03.473Z,BTC,70643.20000000
2026-03-25T00:26:03.473Z,BTC,70643.66000000
2026-03-25T00:26:03.473Z,BTC,70644.00000000
2026-03-25T00:26:03.474Z,BTC,70644.28000000
2026-03-25T00:26:03.474Z,BTC,70644.38000000
2026-03-25T00:26:03.474Z,BTC,70644.63000000
2026-03-25T00:26:03.474Z,BTC,70644.89000000
2026-03-25T00:26:03.474Z,BTC,70645.78000000
2026-03-25T00:26:03.497Z,ETH,2155.22000000
2026-03-25T00:26:03.499Z,ETH,2155.23000000
2026-03-25T00:26:03.499Z,ETH,2155.26000000
2026-03-25T00:26:03.499Z,ETH,2155.27000000
2026-03-25T00:26:03.499Z,ETH,2155.28000000
2026-03-25T00:26:03.500Z,ETH,2155.29000000
2026-03-25T00:26:03.501Z,ETH,2155.30000000
2026-03-25T00:26:03.501Z,ETH,2155.31000000
2026-03-25T00:26:03.501Z,ETH,2155.32000000
2026-03-25T00:26:03.501Z,ETH,2155.33000000
2026-03-25T00:26:03.502Z,ETH,2155.34000000
2026-03-25T00:26:03.502Z,ETH,2155.35000000
2026-03-25T00:26:03.502Z,ETH,2155.36000000
2026-03-25T00:26:03.502Z,ETH,2155.37000000
2026-03-25T00:26:03.502Z,ETH,2155.38000000
2026-03-25T00:26:03.503Z,ETH,2155.39000000
2026-03-25T00:26:03.753Z,BTC,70645.79000000
2026-03-25T00:26:04.099Z,BTC,70645.78000000
2026-03-25T00:26:04.190Z,BTC,70645.79000000
2026-03-25T00:26:04.210Z,BTC,70645.78000000
2026-03-25T00:26:05.879Z,BTC,70645.79000000
2026-03-25T00:26:06.526Z,BTC,70645.78000000
2026-03-25T00:26:07.134Z,BTC,70645.79000000
2026-03-25T00:26:07.844Z,BTC,70645.78000000
2026-03-25T00:26:10.207Z,ETH,2155.40000000
2026-03-25T00:26:10.208Z,ETH,2155.41000000
2026-03-25T00:26:10.208Z,ETH,2155.42000000
2026-03-25T00:26:10.209Z,ETH,2155.43000000
2026-03-25T00:26:10.209Z,ETH,2155.44000000
2026-03-25T00:26:10.209Z,ETH,2155.48000000
2026-03-25T00:26:10.209Z,ETH,2155.49000000
2026-03-25T00:26:10.210Z,ETH,2155.50000000
2026-03-25T00:26:10.210Z,ETH,2155.51000000
2026-03-25T00:26:10.210Z,ETH,2155.52000000
2026-03-25T00:26:10.211Z,ETH,2155.53000000
2026-03-25T00:26:10.211Z,ETH,2155.55000000
2026-03-25T00:26:13.488Z,ETH,2155.56000000
2026-03-25T00:26:13.909Z,ETH,2155.57000000
2026-03-25T00:26:13.947Z,ETH,2155.58000000
2026-03-25T00:26:14.705Z,BTC,70645.79000000
2026-03-25T00:26:16.421Z,ETH,2155.59000000
2026-03-25T00:26:18.049Z,ETH,2155.60000000
2026-03-25T00:26:18.050Z,ETH,2155.63000000
2026-03-25T00:26:18.050Z,ETH,2155.64000000
2026-03-25T00:26:18.050Z,ETH,2155.65000000
2026-03-25T00:26:18.267Z,ETH,2155.64000000
2026-03-25T00:26:18.406Z,BTC,70645.78000000
2026-03-25T00:26:18.604Z,ETH,2155.65000000
2026-03-25T00:26:18.658Z,BTC,70645.79000000
2026-03-25T00:26:19.039Z,BTC,70645.78000000
2026-03-25T00:26:19.150Z,BTC,70645.79000000
2026-03-25T00:26:19.235Z,ETH,2155.64000000
2026-03-25T00:26:21.568Z,ETH,2155.65000000
2026-03-25T00:26:21.570Z,ETH,2155.66000000
2026-03-25T00:26:22.455Z,BTC,70645.78000000
2026-03-25T00:26:23.703Z,BTC,70645.79000000
2026-03-25T00:26:24.401Z,ETH,2155.67000000
2026-03-25T00:26:24.402Z,ETH,2155.68000000
2026-03-25T00:26:24.403Z,ETH,2155.69000000
2026-03-25T00:26:24.403Z,ETH,2155.70000000
2026-03-25T00:26:24.403Z,ETH,2155.71000000
2026-03-25T00:26:24.487Z,BTC,70645.78000000
2026-03-25T00:26:24.536Z,ETH,2155.72000000
2026-03-25T00:26:24.536Z,ETH,2155.73000000
2026-03-25T00:26:24.538Z,ETH,2155.74000000
2026-03-25T00:26:24.538Z,ETH,2155.75000000
2026-03-25T00:26:24.539Z,ETH,2155.76000000
2026-03-25T00:26:24.539Z,ETH,2155.77000000
2026-03-25T00:26:24.540Z,ETH,2155.78000000
2026-03-25T00:26:24.540Z,ETH,2155.80000000
2026-03-25T00:26:24.542Z,ETH,2155.81000000
2026-03-25T00:26:24.542Z,ETH,2155.82000000
2026-03-25T00:26:24.543Z,ETH,2155.84000000
2026-03-25T00:26:24.543Z,ETH,2155.85000000
2026-03-25T00:26:24.569Z,BTC,70645.79000000
2026-03-25T00:26:24.570Z,BTC,70645.80000000
2026-03-25T00:26:24.571Z,BTC,70645.89000000
2026-03-25T00:26:24.571Z,BTC,70646.00000000
2026-03-25T00:26:24.571Z,BTC,70646.18000000
2026-03-25T00:26:24.571Z,BTC,70646.21000000
2026-03-25T00:26:24.571Z,BTC,70646.94000000
2026-03-25T00:26:24.571Z,BTC,70647.99000000
2026-03-25T00:26:24.571Z,BTC,70648.00000000
2026-03-25T00:26:24.571Z,BTC,70648.06000000
2026-03-25T00:26:24.571Z,BTC,70648.07000000
2026-03-25T00:26:24.571Z,BTC,70648.19000000
2026-03-25T00:26:24.572Z,BTC,70648.20000000
2026-03-25T00:26:24.572Z,BTC,70649.02000000
2026-03-25T00:26:24.572Z,BTC,70649.42000000
2026-03-25T00:26:24.572Z,BTC,70649.46000000
2026-03-25T00:26:24.572Z,BTC,70649.60000000
2026-03-25T00:26:24.572Z,BTC,70650.00000000
2026-03-25T00:26:24.572Z,BTC,70650.01000000
2026-03-25T00:26:24.572Z,BTC,70650.02000000
2026-03-25T00:26:24.671Z,ETH,2155.86000000
2026-03-25T00:26:24.677Z,ETH,2155.87000000
2026-03-25T00:26:24.679Z,ETH,2155.88000000
2026-03-25T00:26:24.679Z,ETH,2155.89000000
2026-03-25T00:26:24.680Z,ETH,2155.90000000
2026-03-25T00:26:24.680Z,ETH,2155.91000000
2026-03-25T00:26:24.842Z,BTC,70650.03000000
2026-03-25T00:26:25.283Z,ETH,2155.92000000
2026-03-25T00:26:27.063Z,BTC,70650.02000000
2026-03-25T00:26:27.240Z,ETH,2155.91000000
2026-03-25T00:26:27.646Z,ETH,2155.92000000
2026-03-25T00:26:28.304Z,ETH,2155.91000000
2026-03-25T00:26:29.328Z,BTC,70650.03000000
2026-03-25T00:26:30.105Z,BTC,70650.02000000
2026-03-25T00:26:30.152Z,BTC,70650.03000000
2026-03-25T00:26:30.157Z,BTC,70650.04000000
2026-03-25T00:26:30.158Z,BTC,70650.36000000
2026-03-25T00:26:30.159Z,BTC,70650.56000000
2026-03-25T00:26:30.159Z,BTC,70651.13000000
2026-03-25T00:26:30.159Z,BTC,70651.29000000
2026-03-25T00:26:30.159Z,BTC,70651.30000000
2026-03-25T00:26:30.159Z,BTC,70651.84000000
2026-03-25T00:26:30.159Z,BTC,70652.00000000
2026-03-25T00:26:30.160Z,BTC,70652.26000000
2026-03-25T00:26:30.160Z,BTC,70652.95000000
2026-03-25T00:26:30.160Z,BTC,70653.25000000
2026-03-25T00:26:30.160Z,BTC,70653.42000000
2026-03-25T00:26:30.160Z,BTC,70654.00000000
2026-03-25T00:26:30.160Z,BTC,70654.04000000
2026-03-25T00:26:30.160Z,BTC,70654.17000000
2026-03-25T00:26:30.160Z,BTC,70654.31000000
2026-03-25T00:26:30.161Z,BTC,70654.92000000
2026-03-25T00:26:30.161Z,BTC,70654.97000000
2026-03-25T00:26:30.161Z,BTC,70655.30000000
2026-03-25T00:26:30.161Z,BTC,70655.31000000
2026-03-25T00:26:30.161Z,BTC,70655.32000000
2026-03-25T00:26:30.161Z,BTC,70655.35000000
2026-03-25T00:26:30.161Z,BTC,70655.36000000
2026-03-25T00:26:30.954Z,BTC,70655.35000000
2026-03-25T00:26:31.141Z,BTC,70655.36000000
2026-03-25T00:26:31.375Z,BTC,70655.35000000
2026-03-25T00:26:31.930Z,BTC,70655.36000000
2026-03-25T00:26:32.157Z,ETH,2155.92000000
2026-03-25T00:26:32.751Z,ETH,2155.91000000
2026-03-25T00:26:33.135Z,BTC,70655.35000000
2026-03-25T00:26:33.176Z,ETH,2155.92000000
2026-03-25T00:26:33.177Z,ETH,2155.93000000
2026-03-25T00:26:33.177Z,ETH,2155.94000000
2026-03-25T00:26:33.178Z,ETH,2155.95000000
2026-03-25T00:26:33.178Z,ETH,2155.96000000
2026-03-25T00:26:33.178Z,ETH,2155.97000000
2026-03-25T00:26:33.180Z,ETH,2155.98000000
2026-03-25T00:26:33.180Z,ETH,2155.99000000
2026-03-25T00:26:33.180Z,ETH,2156.00000000
2026-03-25T00:26:33.181Z,ETH,2156.01000000
2026-03-25T00:26:33.181Z,ETH,2156.03000000
2026-03-25T00:26:33.182Z,ETH,2156.04000000
2026-03-25T00:26:33.195Z,ETH,2156.05000000
2026-03-25T00:26:33.196Z,ETH,2156.06000000
2026-03-25T00:26:33.197Z,ETH,2156.07000000
2026-03-25T00:26:33.197Z,ETH,2156.08000000
2026-03-25T00:26:33.197Z,ETH,2156.10000000
2026-03-25T00:26:33.198Z,ETH,2156.12000000
2026-03-25T00:26:33.215Z,ETH,2156.13000000
2026-03-25T00:26:33.216Z,ETH,2156.14000000
2026-03-25T00:26:33.219Z,ETH,2156.15000000
2026-03-25T00:26:33.239Z,ETH,2156.16000000
2026-03-25T00:26:33.241Z,BTC,70655.36000000
2026-03-25T00:26:33.241Z,ETH,2156.17000000
2026-03-25T00:26:33.242Z,ETH,2156.18000000
2026-03-25T00:26:33.242Z,ETH,2156.19000000
2026-03-25T00:26:33.243Z,ETH,2156.20000000
2026-03-25T00:26:33.244Z,BTC,70655.37000000
2026-03-25T00:26:33.244Z,BTC,70656.00000000
2026-03-25T00:26:33.244Z,BTC,70656.04000000
2026-03-25T00:26:33.244Z,BTC,70656.48000000
2026-03-25T00:26:33.244Z,BTC,70657.23000000
